,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Price
34,0.003955085983666837,0.0,0.019961557958760468,0.0,0.0013193265579623012,0.01494909795044273,0.23762591722406504,0.009220081770681524,0.009809119390054284,0.7528499131866663,0.05149787679778499,0.6089256089360948,0.04987937209842603,13.5
35,0.00013082535930498086,0.0,0.012150835927344334,0.0,0.001017326699286044,0.012095790194116432,0.13904144467196033,0.006850747309841471,0.010193654301463368,0.5688059100216559,0.039143632517619334,0.809172278450162,0.019734914727633078,18.9
36,0.00020552770534748796,0.0,0.012571275901796268,0.0,0.0010525279656034123,0.012320272238656376,0.12950945308226355,0.007124918266556647,0.010546372400835795,0.5884875799666374,0.04049807001920945,0.7963776727319125,0.024066821818707285,20.0
37,0.00016439228902790019,0.0,0.012225830329501934,0.0,0.0010236055930237357,0.012000185809997704,0.08512952326750509,0.008070278805759482,0.010256569068374107,0.5723165540152751,0.039385225222556566,0.8141664526475365,0.01799002214592818,21.0
38,0.0003617765327317665,0.0,0.012317555755963027,0.0,0.0010312852889640186,0.012329955979878428,0.06241446037417508,0.007951230244952444,0.010333519929499185,0.5766104120660545,0.03968071652927687,0.8131033491725729,0.02093571137716535,24.7
39,5.8046802394697574e-05,0.1575646101919044,0.006197541334214907,0.0,0.0008991687088284677,0.01385518138954146,0.04579878002911355,0.011346962881433264,0.006302584407676176,0.5294170902447988,0.038445764886824677,0.8311638230696418,0.009075721547053694,30.8
40,7.06057178244202e-05,0.1576489680509531,0.006200859410004156,0.0,0.0008996501110107724,0.014764351354531928,0.033211382602734124,0.01135303788453337,0.006305958722038124,0.5297005326512024,,0.8315877965375742,0.004161932756545162,34.9
41,0.0002826299830216523,0.0,0.015324648326111249,0.0,0.0009935517293918727,0.015014163410676289,0.006431473248295604,0.012687522519370456,0.006653248187892004,0.5167356092596123,0.03969771418775562,0.8547427946984858,0.010733907076465767,26.6
42,0.0003149994591600852,0.0,0.015382659101033138,0.0,0.0009973127752912947,0.013733085961544635,0.014692554278844965,0.01273555057179457,0.006678433763111348,0.5186916889349814,0.039847988119897704,0.8534370505879991,0.012933900054558977,25.3
43,0.0003473932548382898,0.0,0.015063299390892208,0.0,0.0009766075437221,0.01353953003137938,0.01416952909418225,0.012471147537678038,0.006539782658853347,0.50792311983761,0.03902070319782497,0.859894222537097,0.016218660993956302,24.7
44,0.00026898218784306323,0.0,0.015149294302678027,0.0,0.0009821829012445378,0.013305508990297097,0.08769490189683372,0.012542344106539902,0.00657711764226253,0.5108228035490565,0.03924346859883309,0.8536879462402021,0.020937157827869056,21.2
45,0.0003709894442529751,0.0,0.014954713917792895,0.0,0.0009695675593590763,0.012297059982764,0.07315040961235887,0.01103835352623891,0.006492639906422386,0.5042616993988053,0.03873941810832023,0.8589762596196816,0.02209661781485752,19.3
46,0.00040759048743487945,0.0,0.014952486027686437,0.0,0.0009694231172798153,0.012520272670939756,0.07205756652995055,0.011036709078959752,0.006491672660355906,0.5041865766209753,0.0387336468734569,0.8588482929650862,0.030619056048012024,20.0
47,0.000492577261660533,0.0,0.014845853701200692,0.0,0.00096250976239333,0.012955209525070937,0.18369326938533417,0.012223444290537079,0.00644537787316962,0.5005910148161739,0.03845742130991207,0.8437859019695456,0.04039103467186295,16.6
48,0.0005384562935733735,0.0,0.014656056204325094,0.0,0.0009502045122341016,0.01145123696774981,0.2021305580712274,0.0124502243009245,0.006362976644424787,0.49419118605032514,0.037965760645067896,0.8418218100573993,0.06534777013824256,14.4
49,0.0004724642832123678,0.0,0.014855204063327396,0.0,0.000963115979793151,0.012043249372324177,0.13328837220351641,0.013087413281666885,0.006449437364686278,0.5009063019906342,0.038481642942628125,0.8532605633479946,0.0348269617693059,19.4
50,0.00018976071757784092,0.04491124838425176,0.01206187813748476,0.0,0.000938858954318406,0.012752655910252061,0.09773543100763361,0.014574127826864786,0.00855452350176224,0.5196873027320561,0.03592899870740141,0.845956829089268,0.028764585274675535,19.7
51,9.263914652336896e-05,0.044856400207303394,0.012047147484247197,0.0,0.00093771236623839,0.013061756536555252,0.1345692006219102,0.014556329071081451,0.008544076229962552,0.519052630970225,0.03588512016584272,0.8415274280795867,0.020142659712136714,20.5
52,0.0001148218232482504,0.044986162093530936,0.012081997819405452,0.0,0.0009404250075742897,0.013947852447189522,0.045200381913023946,0.014598438038989775,0.00856879277972018,0.5205541613680008,0.035988929674824754,0.8502384635677347,0.011310806469230637,25.0
53,0.00010669077039674756,0.04498105156257175,0.012080625276804983,0.0,0.0009403181731413808,0.012847445108205017,0.04583783349709692,0.014596779623021795,0.008567819345251762,0.5204950252240444,0.0359848412500574,0.8501418745326059,0.018056679270118087,23.4
54,2.1885466497068803e-05,0.12069191082942354,0.006436901910902589,0.0,0.0006597824458675154,0.009475119612848611,0.07659913273974081,0.01177904772930842,0.004827676433176942,0.7547267490533286,0.033954657580011156,0.6387015921093093,0.02381653707033958,18.9
55,2.8148700405477888e-05,0.19324050621609531,0.002619482417595959,0.0,0.0008652880445009602,0.01556444921733861,0.04702185651258319,0.01867261540398772,0.010735583678671962,0.4852483822759727,0.03843338956964562,0.850107929179318,0.010327631498882427,35.4
56,3.996054242991073e-05,0.16528691516021474,0.0014389684378653988,0.0,0.0007972662966551534,0.012412075052560595,0.06942050436729019,0.017865765432070458,0.0038891038861226996,0.6086447581782025,0.03364074861496135,0.7717926662010497,0.011220064711463987,24.7
57,2.9734579246205916e-05,0.20764370981987373,0.0027408969696223334,0.0,0.000853415647359681,0.014152995261322594,0.08409570247704887,0.017285923555084848,0.010382185490993687,0.5315678971388768,0.03135420018280093,0.8158321358822839,0.008201926537885013,31.6
58,0.0003183426322248684,0.05152842865407387,0.010573633559815958,0.0,0.0009336951272118186,0.012665687763171358,0.060185204667958285,0.01610737456983426,0.016489097169303638,0.5853629495102792,0.04060440177941021,0.8052450602629432,0.014139400822677872,23.3
59,0.00021008311307740284,0.05085280622516529,0.010434995837403918,0.0,0.000921452848799995,0.012056183299862187,0.09601009815311207,0.014100466110113832,0.016272897992052893,0.5776878787178777,0.04007201130543025,0.8073391516307241,0.01875451493584096,19.6
60,0.00030321543004087115,0.05076604440812871,0.01041719231254801,0.0,0.0009198807246752922,0.011657914437882675,0.13442848559272483,0.014672199090659725,0.016245134210601184,0.5767022644763421,0.04000364299360542,0.8023268722438294,0.0267029393586757,18.7
61,0.0003551806038285051,0.05171227707013353,0.0106113592547914,0.0,0.0009370264605108196,0.012340617800016666,0.19319706713401888,0.01410400644810822,0.01654792866244273,0.587451467516717,0.04074927433126522,0.7820551085870434,0.029869011235709127,16.0
62,0.00022322353786618414,0.050608401620156014,0.010384844012456013,0.0,0.000917024237357227,0.01306911363438909,0.1372499851938631,0.014626840236257491,0.016194688518449924,0.5749114424049723,0.039879420476682935,0.8034589841215968,0.013623781716146,22.2
63,0.0002580416382893244,0.0509963712034238,0.010464455370942564,0.0,0.0009240542462060393,0.013793498483102068,0.08852970040914372,0.0162798775574962,0.016318838785095616,0.5793187768708944,0.040185140508297953,0.8069257808260154,0.019378621057301045,25.0
64,4.301725483616999e-05,0.03858544129333546,0.003042737656274453,0.0,0.0009174515498375363,,0.13119050039734056,0.02033540951453163,0.006614647078857508,0.47625458967774054,0.041010811888916546,0.8670479390966421,0.017749302994934314,33.0
65,6.794910962479594e-05,0.15167211969820524,0.006389188042286896,0.0,0.0007545687954985712,0.011925220411271387,0.03374704663285067,0.012534752742308551,0.007583605984910262,0.6389188042286896,0.030524014089263807,0.7524833038527208,0.008853859987382732,23.5
66,8.291321318378535e-05,0.15147424194343065,0.006380852441867016,0.0,0.0007535843536685675,0.010957267976582913,0.058885611555508664,0.012518399382612396,0.007573712097171532,0.6380852441867015,0.03048419119111542,0.7515015828418452,0.019388702968759122,19.4
67,0.00010995808314050667,0.02374289236925779,0.011529548534511583,0.0,0.0007768674383221148,0.011164857707719782,0.040647831736169336,0.01234250516923497,0.007597725558162492,0.655303829391515,0.03589925326231778,0.7525737108498902,0.015385394255279046,22.0
68,0.00025673392151496447,0.0236769515931611,0.011497527693639032,0.0,0.0007747098561282312,0.010595909376971456,0.06970494549026628,0.012308226516188868,0.007576624509811553,0.6534838639712465,0.03579955080885958,0.7517905669860513,0.024794503708358305,17.4
69,0.00024291022311750713,0.02369208636835861,0.01150487714047494,0.0,0.0007752050659726936,0.011154234262223232,0.06254710801246673,0.012316094177727539,0.0075814676378747545,0.6539015837666976,0.035822434588958216,0.7522711263681225,0.016660275134229772,20.9
70,0.00017981071309874024,0.0,0.022023043378624315,0.0,0.0008413984195533618,0.01307325340986422,0.013446076438383022,0.010771733326160993,0.00814913723538365,0.6213717141980033,0.03911585872984152,0.781767107833442,0.013690550555444532,24.2
71,0.00032674842837464893,0.0,0.022248365524880038,0.0,0.0008500069344843158,0.012268502025329316,0.03601724298662355,0.010881941076752841,0.008232512682656812,0.627729092052582,0.0395160608767527,0.7757908326501647,0.02033430632616233,21.7
72,0.0001845790787196131,0.0,0.0217732413897754,0.0,0.0008318546432911416,0.012215976783440132,0.015710571955619625,0.010649552192429185,0.008056703566984423,0.6143236469825623,0.03867217712152523,0.7873614978424702,0.011118250922438502,22.8
73,0.00040224983556363237,0.0,0.02225457148494225,0.0,0.0008502440354561653,0.012856595645093833,0.012763954043167616,0.010884976485877442,0.00823480906010814,0.6279041908332457,0.03952708348851907,0.7764807333002468,0.015522615078303844,23.4
74,0.00014067633751587216,0.0,0.02285812323111246,0.0,0.0007785658497269014,0.011176072254775406,0.010689691300598188,0.0075745370940822,0.008908076083831824,0.7090828562730132,0.03331620455353102,0.7035954814053728,0.012079351169675954,24.1
75,0.00017140173264207904,0.0,0.023119052037404057,0.0,0.0007874532923106448,0.011327074131498199,0.08108786762924261,0.008113471839720617,0.009009763069915844,0.7171771403653012,0.03369651388148526,0.6905623002567699,0.01610945636900953,21.4
76,0.00018404877863631327,0.0,0.023257616762571647,0.0,0.0007921729170104295,0.011382274018097223,0.13505007395257893,0.007345636371417991,0.009063763352522076,0.7214755628607572,0.033898474938432566,0.6773531628606798,0.02169864946593785,20.0
77,0.00015614600857816893,0.0,0.023008536695278595,0.0,0.0007836890518968625,0.011011100179969646,0.08213491665189085,0.007335652326737108,0.008966693957630006,0.7137488390273485,0.03353543540153622,0.6939503787689014,0.018417589388972033,20.8
78,0.00010118533090809525,0.0,0.02299340764347967,0.0,0.000783173744364818,0.011168738615289579,0.09623897041737009,0.008986067440777195,0.008960797990444141,0.7132795200393537,0.03351338448426109,0.6924904687015232,0.02211524944041614,21.2
79,0.0001488957981699821,0.0,0.022777311202108862,0.0,0.000775813327772531,0.010428209353171274,0.06497658534662389,0.007993540250866358,0.008876582697626213,0.7065759827310466,0.03319841928912204,0.7031318686443676,0.01615538050967971,20.3
80,8.417732960052475e-05,0.05116540821816481,0.00994655535761124,0.0,0.0008718585560375284,0.013767588043343788,0.06856164701234084,0.011053160806553707,0.00818646531490637,0.5750991883721724,0.038885710245805255,0.8123020208715845,0.010826600378963673,28.0
81,9.077976204806516e-05,0.05086270845364475,0.009887710523388542,0.0,0.0008667005520501067,0.013466410690186986,0.14322938700546364,0.010987769181823969,0.008138033352583162,0.5716968430189671,0.03865565842477001,0.804912533820619,0.014689150201412605,23.9
82,7.489726436415822e-05,0.05117331536222891,0.0099480925064173,0.0,0.0008719932937723806,0.012899769336510663,0.06591123018655085,0.011054868971071587,0.008187730457956625,0.5751880646714529,0.03889171967529397,0.8124275546907461,0.01375538716936713,24.8
83,7.32685463081292e-05,0.05158303738955872,0.010027742468530216,0.0,0.0008789749571180806,0.012724503663256344,0.09635711384369569,0.01114338040119159,0.008253285982329396,0.57979334025864,0.03920310841606463,0.8060159090342887,0.015495544431823438,22.9
84,0.00010752386686169189,0.0,0.009543035426151345,0.0,0.0009543035426151346,0.013579165554049208,0.10201908696108343,0.010158125504620877,0.006376192935067714,0.5249732183205751,0.03931985643291757,0.8435703253094585,0.020446325345117134,23.9
85,0.00012268020837526868,0.0,0.009604780045422081,0.0,0.0009604780045422082,,0.12000627183701086,0.009492902540661374,0.006417447691818763,0.5283698599597447,0.0395742607662157,0.8391882431668335,0.01396864447585884,26.6
86,0.00011049712022128144,0.0,0.009563069965180294,0.0,0.0009563069965180294,0.012811105977852887,0.09605667158789115,0.009429314777248596,0.006389579041323136,0.5260753410689382,0.03940240408815934,0.8434031348578496,0.027389995490471844,22.5
87,0.00015215819266326317,0.0,0.009553772689946184,0.0,0.0009553772689946183,0.013024196577986768,0.12085841621134591,0.007974102123127463,0.006383367053416158,0.5255638873979304,0.03936409682939964,0.8407958303857982,0.017958539310277456,22.2
88,0.00011594537730669641,0.0,0.0069854017069935475,0.0,0.0010017188958122711,0.014353873830177062,0.17678597281922084,0.007009369214316663,0.004097009798823195,0.5530963228411313,,0.8130515945764629,0.011266776946763786,23.6
89,0.00010956507585690939,0.0,0.007046716497021144,0.0,0.0010105115445874894,0.014628652810091694,0.13039525248153494,0.00705601568301428,0.0041329715525050695,0.5579511595881844,0.03678344681729512,0.818452356542579,0.011778968924639449,28.7
90,9.734376949458028e-05,0.0,0.00708672617370877,0.0,0.0010162490026227532,0.013335930163251956,0.13737026395370958,0.00642647605482687,0.004156437638538868,0.5611190812027471,0.03699229498299592,0.8150358565410866,0.018309107797763714,22.6
91,8.133740929070157e-05,0.0,0.007053930968496754,0.0,0.0010115461124911768,0.013249392332323083,0.15286964767504696,0.006396322565304637,0.004137202914074343,0.5585223934000363,0.03682110593526165,0.8140981034169787,0.016962531947704803,22.0
92,8.701937162989031e-05,0.057971506201211734,0.031138980473793727,0.0,0.0009606706741915088,0.013337587248150214,0.11097402615660532,0.007589919449393646,0.008281643743030247,0.5590109526545417,0.037681479030787626,0.8178330237335945,0.016894553235781706,22.9
93,5.965540269831166e-05,0.05809917480183396,0.031207556750699382,0.0,0.0009627863252875342,0.012887641953363956,0.05996664827760719,0.007606634460930111,0.008299882114547708,0.5602420427319703,0.03776446362119207,0.8223730696146733,0.012885566982835318,25.0
94,8.803195271401804e-05,0.05740322952940161,0.03083373471865001,0.0,0.0009512535179157982,0.012811170761758238,0.15847391580795517,0.007411166955313816,0.008200461361343088,0.5535311418906584,0.03731209919411105,0.8136907785792679,0.021710721454155823,20.6
95,0.00026752390520538995,0.0,0.006335169502159759,0.0,0.0009754845773221775,0.014522663651144775,0.12670339004319517,0.00766182852731792,0.004384200347515404,0.6050196479571257,0.039457803127638635,0.7847280202017822,0.01457746615548872,28.4
96,0.00023727594837821372,0.0,0.005960774433353944,0.0,0.0009178355096340847,0.012711506170505314,0.14355359881018492,0.007209030726456299,0.004125103414085774,0.5692642711438368,0.037125930726771963,0.8081696353706144,0.023389336357866337,21.4
97,0.0002466878057549003,0.0,0.005900254561215442,0.0,0.0009085167057926891,0.016473755728182493,0.15516240368594242,0.007135837281093499,0.004083221149630063,0.5634845186489488,0.03674899034667057,0.810315237144086,0.008595180519971284,38.7
98,0.00016967150808804395,0.0,0.005989381438554379,0.0,0.0009222403945178888,0.01620656153961773,0.07647341698361819,0.0072436283750987075,0.004144900649518601,0.571996289633567,0.03730410584566741,0.8155713763025275,0.007398647659390703,43.8
99,0.00014060035744215392,0.0,0.005923251210026602,0.0,0.0009120577122705321,0.015199595492580374,0.12809799329642305,0.007163649698714526,0.004099135785485538,0.5656807383970042,0.03689222206936984,0.8134734966296049,0.01268682525607774,33.2
100,0.0002668495472256078,0.0,0.015365479108376183,0.0,0.0009334169551817306,0.012075184341360581,0.14342310522888516,0.0049862415732765605,0.008975163030593564,0.6892925207495857,0.03751618146788109,0.708607071591423,0.016909207149638273,27.5
101,0.00020543363638671615,0.0,0.01538236465596825,0.0,0.0009344427127457348,0.012185492375247743,0.1281264719591748,0.005132426599755948,0.008985026084093604,0.6900500032583887,0.03755740903151126,0.7108593236691495,0.013783030012999587,26.5
102,0.0005710821591091086,0.0,0.02136939710602365,0.0,0.0012981409456930253,0.015989601456084284,0.2131946860811238,0.006777044663986262,0.012482124477817552,0.958627159896388,0.05217528031727736,0.17674688260589652,0.02653699663984012,18.6
103,0.0003791694777351526,0.0,0.015338078207140053,0.0,0.0009317524144524332,0.010996470322104965,0.15660607889065897,0.004864285152911578,0.008959157831273396,0.6880633214417967,0.03744927973472279,0.7068237979404833,0.024082216250462887,19.3
104,0.0002505299773908967,0.0,0.01536201007497189,0.0,0.0009332062195076382,0.011067466837891548,0.16151646106862969,0.004344792802746138,0.008973136726034982,0.6891369005594866,0.03750771151482622,0.7047322121893355,0.022127755166402266,20.1
105,0.00023707572653441396,0.0,0.015302128028461648,0.0,0.0009295685250934646,0.010459433539080501,0.1728639930318039,0.0037663613952296547,0.008938158895129467,0.6864506031459431,0.03736150418164117,0.7044163025251533,0.02944229540055646,19.5
106,0.0003058221200778353,0.0,0.015291106003891766,0.0,0.000928898962853238,0.010425104513868265,0.1641650282427165,0.003949606936285595,0.008931720796665751,0.6859561571839297,0.03733459293006283,0.7068027935233475,0.03333318201315658,19.5
107,0.0002372027224648165,0.0,0.015479570818775858,0.0,0.0009403477600190941,0.011079828318532672,0.15407236375697467,0.0038380655497394717,0.009041805384798983,0.6944106535525618,0.037794746508459744,0.7010835059265434,0.02547980757436353,20.4
108,0.00022852232894786433,0.0,0.015280043241631925,0.0,0.0009282269258935281,0.011556425227374425,0.1733285278928107,0.004342852476935316,0.008925258902822385,0.6854598837367591,,0.7055238657503039,0.02190258534752613,19.8
109,0.00047375573359460305,0.0,0.015382729884951648,0.0,0.0009344648995531375,0.011193811267916333,0.16389076699855026,0.004573666568947481,0.008985239418780168,0.6900663873623168,0.037558300770501096,0.703059043561873,0.02794409459240632,19.4
110,0.00019511080552502347,0.0,0.015474367602095812,0.0,0.0009400316767628297,,0.09834177541518833,0.005021576907138055,0.009038766122719515,0.6941772382248588,0.03778204239296758,0.7113328163257805,0.02350079191907074,21.7
111,0.00017035756374352576,0.0,0.0169107418987772,0.0,0.0009240934883747382,0.011344218966062827,0.137853800093928,0.004523327815582014,0.010136308830435883,0.7298142357913836,0.030071049530293124,0.6683037350386886,0.017164149619538098,22.8
112,0.00020780627594694983,0.0,0.016871934643758357,0.0,0.0009219728521614208,0.009966408546308009,0.15658368915136378,0.0039666744246374544,0.010113047738516498,0.7281394371731879,,0.6656913673878485,0.02732208397355874,18.8
113,0.0003733009960743415,0.0,0.016823081985882216,0.0,0.000919303281346411,0.01023838316263681,0.16033187027504134,0.0042822390509518376,0.010083765426103227,0.7260311106794324,0.029915170764106245,0.6670410829367285,0.028721925188684026,18.7
114,0.00024213056355163007,0.0,0.017031318538063504,0.0,0.0009306824415904832,0.010640745867837077,0.14326044164884585,0.003839277750363666,0.010208582540297804,0.735017942901442,0.03028546153621682,0.6614140627858948,0.01777994792435201,18.5
115,0.00030571623444483284,0.0,0.01786050838562377,0.0,0.0009759938148787416,0.010577132238759012,0.15737231164955212,0.004394826993469521,0.01070559943194232,0.7708031590998471,0.03175994498142888,0.6154113833452043,0.028120041174568493,18.3
116,0.0002233028988005842,0.0,0.016987855426309834,0.0,0.0009283073844347133,0.010481218292995958,0.12303891292781848,0.0046332211887481,0.01018253072506084,0.7331422122043805,0.03020817448434716,0.667464889027738,0.02043294498828875,21.2
117,0.0002553165465863959,0.0,0.01692753100629105,0.0,0.0009250109351090115,0.010181884534353487,0.13968172438757648,0.004646023844823579,0.010146372231543088,0.7305388006711022,0.03010090428691116,0.6671408848443439,0.0174179389974823,19.2
118,0.00023553056236670685,0.0,0.018055298891796107,0.0,0.000986638211170077,0.010591480029233439,0.13185238251651302,0.0044687315688736115,0.010822356978099563,0.7792097024231686,0.032106325701695373,0.6107957905823093,0.02772327112556505,20.4
